2001;45.876453
2002;53.638517
2003;39.849146
2004;50.635402
2005;55.500111
2006;50.924909
2007;51.664281
2008;43.204494
2009;52.120895
2010;47.528686
2011;51.303684
2012;38.299431
2013;51.237581
2014;42.311506
2015;54.053763
2016;45.831520
2017;52.194653
2018;50.464774
2019;41.374704
2020;52.115846
2021;52.753601
2022;43.994602
2023;52.914622
2024;49.419586
2025;43.454126
2026;54.961730
2027;53.992945
2028;54.658659
2029;42.819517
2030;54.070012
2031;53.019197
2032;53.140996
2033;45.900978
2034;46.331085
2035;55.518679
2036;54.478957
2037;50.846258
2038;53.537992
2039;52.799316
2040;52.097345
2041;47.463497
2042;52.347038
2043;51.153116
2044;37.175284
2045;50.638976
2046;41.199574
2047;44.050218
2048;36.756613
2049;51.507983
2050;52.254048
2051;50.009771
2052;50.441411
2053;52.166606
2054;55.172242
2055;55.215688
2056;52.236240
2057;52.964975
2058;44.889624
2059;9.669371
2060;52.377445
2061;45.810239
2062;48.521630
2063;42.164408
2064;54.484245
2065;49.904754
2066;54.522296
2067;34.496867
2068;50.942677
2069;55.715809
2070;45.793410
2071;49.773003
2072;52.647295
2073;40.344981
2074;46.668458
2075;48.754477
2076;52.063950
2077;47.875639
2078;41.722161
2079;46.264387
2080;55.021264
2081;51.144284
2082;50.849790
2083;52.181793
2084;54.045752
2085;49.694902
2086;53.369007
2087;47.775096
2088;40.760204
2089;52.780969
2090;46.444407
2091;54.641360
2092;48.064025
2093;57.575430
2094;50.891746
2095;40.707608
2096;56.946627
2097;46.012412
2098;49.635859
2099;55.608886
2100;52.560766
2101;48.113844
2102;39.874039
2103;55.982743
2104;48.957784
2105;52.881707
2106;51.369280
2107;53.795391
2108;50.451758
2109;49.952093
2110;51.396547
2111;44.859606
2112;32.732985
2113;48.521530
2114;54.108999
2115;52.520361
2116;45.914687
2117;51.567356
2118;53.043653
2119;47.387452
2120;49.613590
2121;48.773584
2122;48.808357
2123;44.202232
2124;49.663196
2125;52.104908
2126;52.539831
2127;49.757036
2128;49.642105
2129;54.804860
2130;50.868545
2131;49.239774
2132;55.625170
2133;50.219960
2134;43.045334
2135;44.288557
2136;48.184438
2137;49.697175
2138;50.970758
2139;53.866705
2140;47.355243
2141;43.190609
2142;51.412766
2143;53.599628
2144;54.557456
2145;39.981195
2146;50.776826
2147;48.255603
2148;32.312366
2149;45.646814
2150;45.730790
2151;55.578261
2152;48.830856
2153;52.766275
2154;44.519610
2155;46.858092
2156;51.357313
2157;52.342458
2158;46.991000
2159;42.959595
2160;50.795574
2161;55.032126
2162;50.541831
2163;52.779531
2164;48.312589
2165;55.929076
2166;45.351308
2167;54.937784
2168;51.834378
2169;50.552906
2170;49.077056
2171;4.603339
2172;52.684679
2173;49.366718
2174;53.043950
2175;49.498778
2176;54.429755
2177;51.445054
2178;46.811886
2179;51.274760
2180;52.982005
2181;47.024341
2182;55.047202
2183;51.421021
2184;50.828805
2185;37.775003
2186;53.426592
2187;50.293905
2188;50.543579
2189;39.547865
2190;51.661565
2191;53.125094
2192;48.468890
2193;45.364396
2194;41.266246
2195;46.667369
2196;54.125206
2197;51.151014
2198;51.881010
2199;49.146034
2200;44.973977
2201;39.238860
2202;53.081396
2203;50.084731
2204;53.075458
2205;56.311089
2206;49.799213
2207;54.189479
2208;52.456000
2209;49.190873
2210;50.977518
2211;51.484608
2212;50.997843
2213;54.335479
2214;57.298438
2215;51.137486
2216;55.573559
2217;56.386913
2218;31.893127
2219;23.388002
2220;40.787076
2221;45.125283
2222;47.578209
2223;51.119105
2224;55.651964
2225;57.739004
2226;41.779122
2227;53.905810
2228;49.611563
2229;52.991600
2230;54.439457
2231;43.059174
2232;49.779746
2233;48.565135
2234;49.875102
2235;46.552837
2236;47.992446
2237;54.452743
2238;48.022731
2239;49.036407
2240;46.089711
2241;56.317644
2242;45.530314
2243;44.882809
2244;56.327972
2245;47.016035
2246;48.384096
2247;37.841921
2248;51.480913
2249;57.905554
2250;48.203108
2251;52.322796
2252;40.758860
2253;48.408124
2254;25.944192
2255;58.023282
2256;57.558813
2257;49.926496
2258;56.346006
2259;50.111374
2260;47.431296
2261;52.645084
2262;40.605462
2263;51.524433
2264;49.352350
2265;52.352769
2266;50.324167
2267;52.996240
2268;49.088321
2269;41.582799
2270;54.922619
2271;48.677779
2272;29.149812
2273;51.135710
2274;48.576062
2275;41.367064
2276;49.600147
2277;44.167558
2278;45.967306
2279;54.960853
2280;52.479424
2281;52.295253
2282;45.923448
2283;55.912082
2284;51.128798
2285;47.928414
2286;38.677085
2287;54.944048
2288;53.839948
2289;50.090953
2290;46.246711
2291;39.234794
2292;56.356674
2293;52.328488
2294;54.140694
2295;54.174627
2296;47.703499
2297;49.597014
2298;51.828709
2299;47.084688
2300;37.415243
2301;63.019081
2302;52.150715
2303;52.488864
2304;51.696136
2305;56.363080
2306;50.031177
2307;53.258829
2308;52.782115
2309;49.304559
2310;54.480404
2311;48.355865
2312;50.887128
2313;54.700798
2314;53.139576
2315;61.617558
2316;38.474280
2317;48.485230
2318;44.447070
2319;46.433696
2320;48.774185
2321;41.657661
2322;50.998838
2323;57.672520
2324;53.095455
2325;45.181652
2326;49.778298
2327;51.315196
2328;50.985615
2329;51.928340
2330;53.869531
2331;47.848337
2332;50.973356
2333;50.133140
2334;50.518144
2335;41.770706
2336;46.220903
2337;53.653828
2338;54.583579
2339;48.411041
2340;54.328992
2341;54.630767
2342;46.182995
2343;46.888658
2344;55.330763
2345;44.728430
2346;46.302759
2347;54.365879
2348;43.812674
2349;50.102211
2350;55.257020
2351;50.296844
2352;51.075411
2353;40.194926
2354;54.370597
2355;51.954744
2356;49.837499
2357;55.345539
2358;50.207672
2359;49.139385
2360;48.907067
2361;56.707094
2362;47.663105
2363;53.217114
2364;52.058491
2365;53.257940
2366;47.977261
2367;53.685290
2368;49.877523
2369;53.688442
2370;52.273898
2371;46.683151
2372;54.327711
2373;52.352995
2374;55.174487
2375;47.986280
2376;41.417057
2377;55.660510
2378;50.437164
2379;54.530511
2380;51.408982
2381;46.538362
2382;54.726633
2383;48.624360
2384;47.018615
2385;57.294359
2386;51.397152
2387;46.635080
2388;39.968569
2389;52.992679
2390;48.169100
2391;51.403371
2392;45.368281
2393;58.072060
2394;47.937529
2395;44.664529
2396;45.431637
2397;60.494502
2398;51.919184
2399;53.820728
2400;47.398145
2401;43.787030
2402;42.622263
2403;54.879106
2404;53.411434
2405;50.919604
2406;45.924010
2407;44.799880
2408;44.601597
2409;44.136111
2410;41.541327
2411;41.498025
2412;57.013224
2413;52.201820
2414;51.475954
